#r		P		D
           57.86  0.0573003707177 0.000493448159343
           57.87  0.0573052949397 0.000491396357719
           57.88  0.0573101986449 0.000489344810397
           57.89  0.0573150818359 0.000487293518971
            57.9  0.0573199445153 0.000485242485037
           57.91  0.0573247866856 0.000483191710192
           57.92  0.0573296083495 0.000481141196032
           57.93  0.0573344095095 0.000479090944155
           57.94  0.0573391901684 0.000477040956156
           57.95  0.0573439503286 0.000474991233635
           57.96   0.057348689993 0.000472941778189
           57.97  0.0573534091642 0.000470892591416
           57.98  0.0573581078449 0.000468843674915
           57.99  0.0573627860377 0.000466795030286
              58  0.0573674437455 0.000464746659127
           58.01  0.0573720809709 0.00046269856304
           58.02  0.0573766977167 0.000460650743622
           58.03  0.0573812939858 0.000458603202477
           58.04  0.0573858697808 0.000456555941203
           58.05  0.0573904251046 0.000454508961402
           58.06    0.05739495996 0.000452462264675
           58.07  0.0573994743499 0.000450415852625
           58.08  0.0574039682771 0.000448369726853
           58.09  0.0574084417444 0.000446323888961
            58.1  0.0574128947549 0.000444278340553
           58.11  0.0574173273113 0.00044223308323
           58.12  0.0574217394165 0.000440188118597
           58.13  0.0574261310736 0.000438143448256
           58.14  0.0574305022855 0.000436099073811
           58.15  0.0574348530551 0.000434054996867
           58.16  0.0574391833854 0.000432011219026
           58.17  0.0574434932795 0.000429967741895
           58.18  0.0574477827403 0.000427924567077
           58.19  0.0574520517708 0.000425881696177
            58.2  0.0574563003742 0.000423839130801
           58.21  0.0574605285535 0.000421796872554
           58.22  0.0574647363117 0.000419754923041
           58.23  0.0574689236519 0.000417713283869
           58.24  0.0574730905774 0.000415671956643
           58.25  0.0574772370911 0.000413630942969
           58.26  0.0574813631962 0.000411590244455
           58.27   0.057485468896 0.000409549862705
           58.28  0.0574895541935 0.000407509799328
           58.29  0.0574936190919 0.000405470055931
            58.3  0.0574976635946 0.000403430634119
           58.31  0.0575016877046 0.000401391535502
           58.32  0.0575056914253 0.000399352761685
           58.33  0.0575096747599 0.000397314314277
           58.34  0.0575136377116 0.000395276194885
           58.35  0.0575175802838 0.000393238405118
           58.36  0.0575215024797 0.000391200946583
           58.37  0.0575254043027 0.000389163820889
           58.38  0.0575292857561 0.000387127029644
           58.39  0.0575331468433 0.000385090574455
            58.4  0.0575369875676 0.000383054456933
           58.41  0.0575408079325 0.000381018678685
           58.42  0.0575446079412 0.00037898324132
           58.43  0.0575483875973 0.000376948146447
           58.44  0.0575521469041 0.000374913395675
           58.45  0.0575558858652 0.000372878990613
           58.46   0.057559604484 0.00037084493287
           58.47  0.0575633027639 0.000368811224055
           58.48  0.0575669807084 0.000366777865777
           58.49  0.0575706383212 0.000364744859646
            58.5  0.0575742756056 0.000362712207271
           58.51  0.0575778925653 0.000360679910262
           58.52  0.0575814892038 0.000358647970227
           58.53  0.0575850655247 0.000356616388777
           58.54  0.0575886215316 0.000354585167521
           58.55  0.0575921572281 0.000352554308068
           58.56  0.0575956726178 0.000350523812028
           58.57  0.0575991677043 0.000348493681011
           58.58  0.0576026424914 0.000346463916626
           58.59  0.0576060969827 0.000344434520483
            58.6  0.0576095311818 0.000342405494191
           58.61  0.0576129450926 0.000340376839361
           58.62  0.0576163387186 0.000338348557601
           58.63  0.0576197120637 0.000336320650521
           58.64  0.0576230651316 0.000334293119731
           58.65  0.0576263979261 0.00033226596684
           58.66   0.057629710451 0.000330239193457
           58.67    0.05763300271 0.000328212801193
           58.68   0.057636274707 0.000326186791657
           58.69  0.0576395264458 0.000324161166457
            58.7  0.0576427579303 0.000322135927204
           58.71  0.0576459691644 0.000320111075506
           58.72  0.0576491601519 0.000318086612973
           58.73  0.0576523308966 0.000316062541213
           58.74  0.0576554814027 0.000314038861836
           58.75  0.0576586116739 0.000312015576451
           58.76  0.0576617217142 0.000309992686666
           58.77  0.0576648115276 0.00030797019409
           58.78  0.0576678811181 0.000305948100331
           58.79  0.0576709304896 0.000303926406999
            58.8  0.0576739596462 0.000301905115702
           58.81   0.057676968592 0.000299884228048
           58.82  0.0576799573308 0.000297863745645
           58.83  0.0576829258669  0.0002958436701
           58.84  0.0576858742042 0.000293824003023
           58.85  0.0576888023469 0.000291804746021
           58.86  0.0576917102991 0.000289785900701
           58.87   0.057694598065 0.00028776746867
           58.88  0.0576974656485 0.000285749451537
           58.89   0.057700313054 0.000283731850908
            58.9  0.0577031402855 0.00028171466839
           58.91  0.0577059473474 0.00027969790559
           58.92  0.0577087342437 0.000277681564114
           58.93  0.0577115009786 0.000275665645569
           58.94  0.0577142475566 0.000273650151562
           58.95  0.0577169739817 0.000271635083697
           58.96  0.0577196802583 0.000269620443581
           58.97  0.0577223663906 0.00026760623282
           58.98  0.0577250323829 0.000265592453019
           58.99  0.0577276782396 0.000263579105782
              59   0.057730303965 0.000261566192716
           59.01  0.0577329095635 0.000259553715424
           59.02  0.0577354950393 0.000257541675511
           59.03   0.057738060397 0.000255530074581
           59.04  0.0577406056408 0.000253518914239
           59.05  0.0577431307753 0.000251508196088
           59.06  0.0577456358048 0.000249497921731
           59.07  0.0577481207337 0.000247488092772
           59.08  0.0577505855666 0.000245478710813
           59.09  0.0577530303079 0.000243469777457
            59.1  0.0577554549622 0.000241461294307
           59.11  0.0577578595338 0.000239453262964
           59.12  0.0577602440274 0.000237445685031
           59.13  0.0577626084475 0.000235438562108
           59.14  0.0577649527987 0.000233431895798
           59.15  0.0577672770855  0.0002314256877
           59.16  0.0577695813124 0.000229419939415
           59.17  0.0577718654843 0.000227414652544
           59.18  0.0577741296055 0.000225409828686
           59.19  0.0577763736808 0.000223405469442
            59.2  0.0577785977149 0.000221401576409
           59.21  0.0577808017124 0.000219398151187
           59.22  0.0577829856779 0.000217395195375
           59.23  0.0577851496163 0.000215392710571
           59.24  0.0577872935321 0.000213390698372
           59.25  0.0577894174302 0.000211389160376
           59.26  0.0577915213154 0.00020938809818
           59.27  0.0577936051922 0.000207387513381
           59.28  0.0577956690656 0.000205387407575
           59.29  0.0577977129404 0.000203387782357
            59.3  0.0577997368213 0.000201388639324
           59.31  0.0578017407132 0.000199389980071
           59.32  0.0578037246209 0.000197391806192
           59.33  0.0578056885493 0.000195394119281
           59.34  0.0578076325033 0.000193396920933
           59.35  0.0578095564877 0.000191400212741
           59.36  0.0578114605075 0.000189403996297
           59.37  0.0578133445676 0.000187408273196
           59.38   0.057815208673 0.000185413045028
           59.39  0.0578170528285 0.000183418313385
            59.4  0.0578188770393 0.000181424079859
           59.41  0.0578206813102 0.000179430346041
           59.42  0.0578224656462 0.000177437113521
           59.43  0.0578242300524 0.000175444383888
           59.44  0.0578259745339 0.000173452158733
           59.45  0.0578276990956 0.000171460439644
           59.46  0.0578294037427 0.00016946922821
           59.47  0.0578310884802 0.000167478526018
           59.48  0.0578327533132 0.000165488334656
           59.49  0.0578343982469 0.000163498655712
            59.5  0.0578360232863 0.000161509490771
           59.51  0.0578376284367 0.00015952084142
           59.52  0.0578392137031 0.000157532709244
           59.53  0.0578407790909 0.000155545095828
           59.54  0.0578423246051 0.000153558002757
           59.55  0.0578438502509 0.000151571431614
           59.56  0.0578453560337 0.000149585383982
           59.57  0.0578468419586 0.000147599861445
           59.58  0.0578483080309 0.000145614865585
           59.59  0.0578497542559 0.000143630397984
            59.6  0.0578511806389 0.000141646460222
           59.61  0.0578525871851 0.00013966305388
           59.62     0.0578539739 0.000137680180539
           59.63  0.0578553407888 0.000135697841777
           59.64  0.0578566878568 0.000133716039175
           59.65  0.0578580151095 0.000131734774309
           59.66  0.0578593225523 0.000129754048758
           59.67  0.0578606101905 0.000127773864098
           59.68  0.0578618780296 0.000125794221907
           59.69   0.057863126075 0.00012381512376
            59.7  0.0578643543321 0.000121836571233
           59.71  0.0578655628064 0.000119858565899
           59.72  0.0578667515034 0.000117881109334
           59.73  0.0578679204286 0.000115904203111
           59.74  0.0578690695875 0.000113927848802
           59.75  0.0578701989856 0.000111952047979
           59.76  0.0578713086284 0.000109976802215
           59.77  0.0578723985216 0.00010800211308
           59.78  0.0578734686707 0.000106027982144
           59.79  0.0578745190813 0.000104054410977
            59.8  0.0578755497589 0.000102081401147
           59.81  0.0578765607093 0.000100108954224
           59.82   0.057877551938 9.81370717737e-05
           59.83  0.0578785234507 9.6165755364e-05
           59.84  0.0578794752531 9.41950065607e-05
           59.85  0.0578804073509 9.22248269296e-05
           59.86  0.0578813197497 9.02552180352e-05
           59.87  0.0578822124552 8.82861814418e-05
           59.88  0.0578830854733 8.63177187128e-05
           59.89  0.0578839388096 8.43498314107e-05
            59.9  0.0578847724699 8.23825210977e-05
           59.91    0.05788558646 8.04157893349e-05
